X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42
1,2.34716816940221,8.27154368138204,4.58955061556532,1.7924627548089,4.44519604764091,3.69500177481787,1.92776680989432,8.47543223813202,4.15359491168507,2.15447782609655,16.4531763891293,8.11886624116396,1.73120728929385,1.20481927710843,7.78321108394458,19.050074307725,4.23839563737274,6.90419161676647,21.6269841269841,1.12590829055378,7.80153158902361,9.2809569117847,4.88914036631879,2.75350402508748,10.490766248342,6.00871184178171,8.1989247311828,1.73027568507327,1.45484317924172,14.2504347826087,2.87440962876441,9.93426049605825,8.36225375114831,12.946083732427,5.42575786831435,4.02230402771763,4.57605119381811,7.2468696861957,9.26019391685483,5.65781926265839,3.6731914893617,13.1029878150559
2,0.657497159708961,2.76323789423662,2.30130073519816,0.581842311831873,1.97617954726645,1.36407430570815,0.77807455580072,6.67221198978076,1.42893979113842,2.21187170261142,5.06606658588656,3.90730446320317,0.554980327189894,1.80722891566265,2.75061124694377,6.80598101361803,2.0683757925816,3.39820359281437,3.62009583707697,0.523274557944597,4.61072112316528,1.30216120701373,1.84626346452073,0.852821385547928,2.49158249158249,2.6697579653634,6.80443548387097,0.923089659740045,0.646596968551875,4.58782608695652,1.57178406378549,4.56509782352479,2.59773400020414,2.46408156959679,1.63158910986677,3.11011260285838,0.875365993540403,3.23697634874015,3.59941559304024,2.68811597225843,2.49191489361702,3.27157402770823
3,35.2703715342406,52.2911672828161,47.1266367947101,64.1920160552872,67.9196965670524,53.9629147580332,43.816049239345,43.8892519755214,80.5169968627788,86.1989801549635,47.1784663320062,55.0293962894334,57.630979498861,81.9277108433735,65.4645476772616,45.8129871705438,54.5989900130685,33.1017964071856,57.4049116501947,23.6267142821715,68.4109763880026,77.0232431697703,70.807661679031,31.4243646863109,63.4241403938374,59.0561000456669,48.4375,70.0389105058366,83.8896586471848,67.2452173913044,41.5799096033721,65.1685393258427,71.2590588955803,61.161748802719,32.1458454013001,48.6222390645301,42.3858251079115,70.2287834286598,65.9343870367911,72.3418678625437,54.856170212766,55.9005174428309
4,61.7249631366482,36.6740511415653,45.9825118545265,33.4336788780721,25.6589278380402,40.9780091614408,53.4781093949599,40.9631037965659,13.9004684343977,9.43467031632856,31.3022906929779,32.9444330061995,40.0828328846552,15.0602409638554,24.00162999185,28.3309575081132,39.0942385569771,56.5958083832335,17.3480083857442,74.7241028693302,19.1767708998086,12.3936387114313,22.4569344901295,64.9693099030537,23.5935108662381,32.265430147188,36.5591397849462,27.3077241493501,14.0089012050216,13.9165217391304,53.973896704078,20.3321023545743,17.7809533530673,23.4280858952572,60.7968076205188,44.2453443048939,52.16275770473,19.2873705364044,21.2060034533139,19.3121969025395,38.9787234042553,27.7249207144049
5,13.6592432538611,18.5080449392264,10.889645114244,7.08150715469451,18.1337323870624,10.2366880247459,4.14152495885902,18.3803350052049,9.84592760937135,23.2751846613233,35.6959688173146,16.8126316858325,5.96417856168743,0.609756097560976,11.5384615384615,46.8965856296551,7.42842356246419,26.5243616589055,46.7546389647515,3.68199215154305,41.8054721205833,22.4054339477727,16.5969789430067,26.6356533667323,25.2649413066404,12.8387383385162,24.01233313004,6.27631970734612,11.3431646074133,17.0835961039871,6.63326175137199,32.8137937752667,29.3844710992645,29.4608903139214,11.0041525103813,18.2121686993255,12.7879067620586,22.7169398907104,22.5501947857357,17.2168348189506,9.97835877639352,23.0204509701101
6,0.608932649102561,1.8585555735373,2.39669421487603,0.503899119228084,1.33791652467663,1.59080866106938,0.630828304991772,2.78934418472603,1.22322114902577,3.44177274870344,2.71480835641262,2.50298276343513,0.927357032457496,4.26829268292683,1.62119856887299,3.05056414542415,2.25310980906789,2.35022033315623,3.26450394343909,0.479627925003633,3.75730435257495,1.66570660522273,1.50487814065619,2.19478737997256,2.00888612278063,2.10007673357296,2.1955682049197,0.872006465608916,1.0442407333599,1.46450844369701,0.683011214507278,3.49958599191467,1.86336936670122,2.02072925210648,2.01019252548131,2.93997410915037,0.996999769213016,2.01967213114754,3.09409649385676,2.34107160348712,0.807159150728198,0.734137388568432
7,36.4696638593562,49.8249618834272,51.7015070491006,48.1808316438552,46.6537270531759,49.3495912505524,33.1459133296764,43.92684773351,70.7529828548511,64.8279113625648,28.8439839983588,55.4895539816719,51.106918810801,83.5365853658537,61.3931127012522,28.3817998574273,58.7342661220265,22.4927336937838,41.841292529161,27.0844435831597,30.1130468024685,66.0786290322581,60.6415037480695,45.0368779944733,47.1794339850976,59.3897661645329,47.1200108423121,62.9695010421541,71.8891988840175,67.6336626725527,27.4457170126461,42.5843845891579,45.3156621748359,44.6051748564611,20.4888637221593,31.8832186414117,47.8906069697669,55.975956284153,54.3052642093697,64.3092695987201,53.611744750541,49.1347666491872
8,49.2621602376802,29.8084376038091,35.0121536217793,44.2337620822222,33.8746240350851,38.8229120636323,62.0817334064728,34.9034730765591,18.1778683867518,8.45513122740845,32.745238827914,25.1948315690605,42.0015455950541,11.5853658536585,25.4472271914132,21.6710503674934,31.5842005064414,48.6326843141545,8.13956456264836,68.7539363402936,24.3241767243733,9.85023041474654,21.2566391682676,26.1326812588219,25.5467385854814,25.6714187633779,26.6720878227282,29.8821727848909,15.7233957752092,13.8182327797632,65.2380100214746,21.1022356436608,23.4364973591984,23.913205577511,66.4967912419781,46.9646385501124,38.3244864989615,19.2874316939891,20.0504445110379,16.1328239788422,35.6027373223373,27.1106449921342
9,5.81945658258475,2.23755633194384,2.37270400228557,3.95071369583325,4.07939991683518,2.77041491414452,2.14835370004428,2.1686604870144,2.37045928134984,10.8031674215431,2.1695487833522,2.07081028143927,3.44509787971155,0.50609756097561,1.48248086991543,2.461753422696,1.75264986990899,3.84177658025778,2.16186587506741,3.27024161953018,5.3586237065811,2.41412972398599,3.39466198543676,9.67336641749998,2.40830275964192,2.13668730945654,2.92871735225406,3.62735242799205,7.79682976781422,1.19881227236912,2.30769535594109,3.30309375199962,3.51394157289588,2.27566041768512,2.02813188082792,4.52779515765734,2.79452878047652,3.13472449131838,2.43517522291744,3.04301604906005,2.71653650654828,1.75688562754051
10,1.07975350094624,1.48676635424868,0.960197892961989,1.15468015249399,1.47705743282009,0.857472264949319,1.23341731758671,2.39203610164591,1.16817780029106,0.642654778251894,1.86608626495497,1.56105927706858,0.598453786153103,0.423407917383821,1.69665289604586,2.23105651583396,0.918009315061872,1.44590851541598,1.10892677717622,1.09100102530651,1.22713538497499,0.781747039323055,1.2268524704038,0.388566743790275,1.24028060293121,1.27126686500699,3.09916834677419,1.05858121028433,0.619202974846051,3.13267301851467,2.30125659784278,1.30446796680289,1.39410577775194,1.2194021376333,0.811658131837948,1.0578707455887,0.878000196761705,1.60272367916517,1.16331717520342,1.14824167199943,3.08726586493987,4.45635119345685
