AAVS1,ACOX2,ADAMTS16,ARID1B,ATP5B,C2orf78,C8orf86,CCRL2,CD40LG,CHRNA7,CLK3,CLRN2,CYP2C19,CYTH3,DAAM1,DBF4B,DSCR4,EML2,FAM9C,FBXO10,GLI4,ID1,KBTBD2,KIAA0100,LDB3,LHFP,MIA2,MS4A3,NDP,PDX1,PQLC1,PRR3,PTPN1,RAPGEF3,RHDBL,RPL11,RTN4R,SERPINB5,SLC5A9,TIGD2,WDR92,WFDC2
AAVS1,2.4511340376654,4.35936788242917,3.13073205072437,3.7092017010578,1.97675692796448,1.7759686028913,2.65540672456652,2.41593828795392,2.29215164066253,3.56857412842843,3.68059213248643,4.34612807905347,2.11374758004983,3.14702208214982,2.79433831838876,5.19643012743415,5.05845862306528,2.73561151655354,3.37814677336457,2.1084274784362,4.7701185386716,4.08872927850597,2.09676101968822,2.45436200877025,1.99760969971384,3.87180911703761,4.16476868651727,5.68008332907398,1.97180815747051,4.21381275421469,2.54005003887242,4.5822005581307,2.6915385212175,4.76267814585435,5.48876941949453,1.9729863344863,3.41806041077596,4.55026805640587,3.37294733773548,3.12944301887111,2.10771562925935,3.79530773032249
ACOX2,3.14688669404046,0.831180818556461,2.52851355536493,2.14010346765349,2.41919686243343,3.04231696864475,2.50853555642453,1.92540285781934,2.64763398572166,1.82079103657056,1.79646540664862,1.7419573428301,3.27249906689945,2.05139500041377,2.67973079192855,2.03446606317904,2.94820787817849,1.80218774343234,3.29744567270809,2.0810056873052,2.43207602095383,2.4363178656474,2.13001342562858,2.15938847145727,2.9276967563806,2.37466561610528,2.12911405839164,2.78535331003145,1.63434558974151,1.47648774754483,2.29072568987835,1.75082935343597,1.78930208654414,1.27852464009558,2.07518102053582,2.553850242954,2.9872617295125,2.12363381889825,2.21867429706061,1.35412485430962,2.58782004891489,1.61399335151268
ADAMTS16,3.09034592452006,3.20247224397731,0.982367802302905,2.98488552291247,1.88035316561464,2.67716644264107,2.07331348196332,2.78377517698157,2.18584020956447,3.21564013859451,3.47095926221498,2.68371326863262,2.85897311602262,2.34890118400532,1.94880894716829,3.58100893517731,3.99556457007862,2.54548822919784,3.77031030724522,2.41592574878781,2.82671714074887,3.10972396828437,2.08119906091214,2.33973639519301,2.15873730359184,3.35823562208866,4.78874163006062,2.64271727744349,1.55704753199504,3.32226502994156,2.58670719725053,4.24152439573057,2.57417941220054,3.15093123758022,5.18939477144212,2.29020574688315,3.7461621667733,3.3032083798787,2.93417899049832,2.24002005937795,1.86666758346656,3.07024958830236
ARID1B,4.62305576944639,3.87820574253899,5.87988039838444,3.48139135727507,4.05176481836372,4.2870320541316,3.74174413773294,3.74367114160579,4.11199881360603,3.23952277107776,3.84269844731067,4.81483203625393,5.04897151059233,3.99874158569251,4.2376897097335,4.79289132777351,3.83403510460308,3.65750589857587,6.83275052313086,4.77357047619536,4.79497848691119,5.01845354946052,3.66995318475695,3.69407085603228,4.1159538795447,3.62111906878288,4.87451761055799,5.65340505277184,4.14684329220599,3.91005332010264,3.89973110052237,4.3114599207817,3.73310665468594,4.47138843881836,5.46214001814784,4.18534249086076,4.77477174076598,3.53377211390091,3.93393755805384,3.86256514066356,4.22729850462616,3.8691676071961
ATP5B,2.78766707486259,3.63915684040864,2.89293655843261,2.52121860548177,1.33578649277087,1.50414584861078,2.29795398749054,1.85847675560257,1.48539072568817,3.53052326107725,3.39815005532578,3.55586703418415,1.44962376079744,2.00770325087598,1.72039452330129,4.2430334555878,3.8333514342129,1.95686099895327,4.76890034784806,1.91281352694717,4.14727917020426,3.9195033469258,1.42198050524151,1.4406769580582,2.17649671351538,3.08369031916153,3.69318665478739,4.64165923482715,1.70472713028497,3.65485154785247,2.03799803842486,3.62147114781082,2.16553735791493,4.08281259285203,4.30340560418644,1.56042946527188,2.69964680478837,3.59064525298834,3.49122790028799,2.22170491647222,1.68165529168188,2.98214419615738
C2orf78,1.20443915765796,1.76992547744893,2.66792638800953,2.03020166513641,1.11869587052019,0.567645459003061,1.16201939774838,0.814142843876373,1.13266440841614,1.51605364763106,1.2978055444093,1.67711632902754,1.14486012513077,1.01298832369906,1.33240355455818,1.86312931770829,2.43330383936133,0.864839008250203,2.6625864888659,1.20709714799038,1.83146620341466,2.50409393018985,0.860559883648993,1.0960519888131,1.08924046245711,1.54760099073547,0.997730855201628,2.42025261531496,1.6625419740747,2.00870175010623,0.885821823364594,1.75833160059144,0.864949115541503,2.24036550813398,2.07632293269395,0.91876234105118,2.51839743724724,1.66032127461759,1.3936255049597,1.35219154688788,1.24074514789446,1.27565991159323
C8orf86,1.13448275230578,1.75956953363934,1.80129942105837,1.58225003059379,0.719944644820855,0.837651596901129,0.760990108863218,0.939653909089461,0.760283514281772,1.64092397889091,1.59021669331938,1.56411969452119,1.14765197172106,1.05216634947493,0.837117604269166,1.93755273690465,2.38789954670368,0.839983035880499,2.84673696139538,0.926913788976657,2.11824212661029,2.36710949921555,0.631737682961904,0.839216235258561,0.862411461648359,1.61337704941884,2.28599493286823,2.46853448994477,1.02987261446613,1.84620435361249,0.927477222756078,1.79912473088422,0.893863756889394,1.98435414096246,2.20079150644839,0.739745291948517,1.89721273670009,1.69456223685436,1.44398416683478,1.06126218586357,0.802293776702009,1.32498560641252
CCRL2,3.15178070494098,2.72360214266191,4.60188301921557,3.86729576001365,4.88525351355175,5.05042256573214,3.99018783066976,3.84136762629322,5.20369322424581,3.7977192207033,3.39031518739925,2.65404045410294,4.60055022112402,4.6122337776069,4.84652779385215,2.77665795352671,3.64663019962084,3.80832115045129,3.53273605775581,3.54852793266471,2.81196293257876,4.21988747225128,4.38451275664121,4.73360240549118,3.55527591757124,3.3163092282895,2.99679109522617,3.60812514377472,5.04480512106059,3.05032386875205,4.15365567912101,2.59046416335816,3.35810854138723,2.64548114271257,2.22730060836187,4.54453958701247,4.08446410339903,3.90897417408083,2.61886821668312,3.52266684871412,5.48173845420495,3.02029621808899
CD40LG,2.79737628190817,3.50722372147117,3.17600679772666,2.19065204443499,1.28771229817102,1.35859449808021,2.03944058405535,1.89760000044979,0.896517831439043,3.67960011820352,3.17189518967795,3.06311557491764,1.8282773631572,1.75302860869169,1.91613775511929,4.36205749197654,3.29423262865999,2.00223073606376,5.04378540524146,2.13020209294396,4.2596258187918,3.62654305598273,1.56377726183368,1.57287443456007,2.21498327322102,3.0656424591063,3.62715180867127,3.88812699285958,1.69572870567945,3.66897789068918,2.0894906167005,3.74764841945613,2.26827532474496,4.20996299428644,4.40615536569751,1.60548151908311,2.5905591365245,3.54497094379248,3.49412451409295,2.37359554774136,1.62190000550777,3.14886995294594
CHRNA7,2.60331355725023,1.70838287467527,3.48305726713577,3.33787721957777,3.14002522050591,3.55391854293767,2.31311766745612,2.37780554977519,3.67217473278418,1.01862002080951,1.69645109091319,2.14863116870636,4.09935286865565,2.70541834568797,3.06064335778746,1.60098827323294,3.27256638079381,2.38839123276489,3.50071622143808,2.85266238659,1.82505060591214,2.38694773870777,2.9891752175078,3.167268544146,2.67322663479103,2.27264794771232,2.66749416398645,2.52608100937871,3.41433870715655,1.68959506565507,2.46705229693608,1.99317335648621,2.1831012765284,2.00102070385025,2.3947101061221,3.11495774972341,4.39986403424197,1.3468172648571,1.7089261202002,2.14318249598586,2.96102626375491,1.6139257925235
